      timestamp  track  channel  event  note  midi_value
1808     177761      2        0      0    54           0
1809     177828      1        0      1    58          53
1810     177896      1        0      1    61          55
1811     177964      1        0      1    65          56
1812     178701      1        0      0    58           0
1813     178769      1        0      0    61           0
1814     178837      1        0      0    65           0
1815     178851      1        0      1    66          59
1816     179832      1        0      0    66           0
1817     179941      1        0      1    70          58
1818     180923      1        0      0    70           0
1819     180924      2        0      0    44           0
1820     181032      1        0      1    68          49
1821     181278      1        0      0    68           0
1822     181305      1        0      1    73          53
1823     181509      1        0      0    73           0
1824     181510      1        0      1    73          80
1825     181551      1        0      0    73           0
1826     181578      1        0      1    75          56
1827     181823      1        0      0    75           0
1828     181851      1        0      1    73          60
1829     182089      1        0      1    75          60
1830     182096      1        0      0    73           0
1831     182123      1        0      1    68          60
1832     182123      1        0      1    77          60
1833     182124      2        0      1    37          54
1834     182151      1        0      0    75           0
1835     182369      2        0      0    37           0
1836     182396      2        0      1    44          54
1837     182614      1        0      0    77           0
1838     182614      1        0      0    68           0
1839     182642      2        0      0    44           0
1840     182669      2        0      1    49          54
1841     182669      1        0      1    80          63
1842     182914      1        0      0    80           0
1843     182915      2        0      0    49           0
1844     182941      1        0      1    72          63
1845     182942      2        0      1    41          54
1846     183187      2        0      0    41           0
1847     183215      2        0      1    49          54
1848     183433      2        0      0    49           0
1849     183460      1        0      0    72           0
1850     183487      2        0      1    53          80
1851     183487      1        0      1    73          63
1852     183924      2        0      0    53           0
1853     183978      1        0      0    73           0
1854     184032      1        0      1    73          80
1855     184032      1        0      1    70          80
1856     184032      1        0      1    68          80
1857     184033      2        0      1    42          54
1858     184278      1        0      0    70           0
1859     184278      1        0      0    68           0
1860     184278      1        0      0    73           0
1861     184551      2        0      0    42           0
1862     184578      2        0      1    49          54
1863     184578      1        0      1    85          63
1864     184815      1        0      0    85           0
1865     184816      1        0      1    85          63
1866     184823      1        0      0    85           0
1867     184824      2        0      0    49           0
1868     184851      1        0      1    87          63
1869     184851      2        0      1    56          54
1870     185096      1        0      0    87           0
1871     185096      2        0      0    56           0
1872     185123      1        0      1    85          63
1873     185124      2        0      1    49          54
1874     185369      1        0      0    85           0
1875     185369      2        0      0    49           0
1876     185396      2        0      1    54          54
1877     185396      1        0      1    94          63
1878     185396      1        0      1    82          63
1879     185641      1        0      0    82           0
1880     185641      1        0      0    94           0
1881     185642      2        0      0    54           0
1882     185669      2        0      1    49          54
1883     185669      1        0      1    92          63
1884     185669      1        0      1    80          80
1885     185914      1        0      0    80           0
1886     185914      1        0      0    92           0
1887     185915      2        0      0    49           0
1888     185942      2        0      1    56          54
1889     186187      2        0      0    56           0
1890     186214      1        0      1    73          63
1891     186215      2        0      1    49          54
1892     186337      1        0      0    73           0
1893     186351      1        0      1    75          63
1894     186460      2        0      0    49           0
1895     186473      1        0      0    75           0
1896     186487      2        0      1    37          54
1897     186487      1        0      1    77          63
1898     186487      1        0      1    68          63
1899     186732      1        0      0    68           0
1900     186732      1        0      0    77           0
1901     186733      2        0      0    37           0
1902     186760      1        0      1    75          63
1903     186760      2        0      1    44          54
1904     187005      1        0      0    75           0
1905     187006      2        0      0    44           0
1906     187032      1        0      1    73          63
1907     187033      2        0      1    49          54
1908     187278      1        0      0    73           0
1909     187278      2        0      0    49           0
1910     187305      1        0      1    80          63
1911     187305      1        0      1    72          63
1912     187306      2        0      1    41          54
1913     187551      2        0      0    41           0
1914     187578      2        0      1    49          54
1915     187796      2        0      0    49           0
1916     187823      1        0      0    80           0
1917     187823      1        0      0    72           0
1918     187851      1        0      1    73          63
1919     187851      2        0      1    53          80
1920     188287      2        0      0    53           0
1921     188341      1        0      0    73           0
1922     188396      1        0      1    73          63
1923     188396      1        0      1    70          63
1924     188396      1        0      1    68          63
1925     188396      2        0      1    42          54
1926     188641      1        0      0    73           0
1927     188641      1        0      0    70           0
1928     188641      1        0      0    68           0
1929     188915      2        0      0    42           0
1930     188941      1        0      1    85          63
1931     188942      2        0      1    49          54
1932     189179      1        0      0    85           0
1933     189180      1        0      1    85          63
1934     189187      2        0      0    49           0
1935     189187      1        0      0    85           0
1936     189214      1        0      1    87          63
1937     189215      2        0      1    56          54
1938     189460      2        0      0    56           0
1939     189460      1        0      0    87           0
1940     189487      2        0      1    49          54
1941     189487      1        0      1    85          63
1942     189732      1        0      0    85           0
1943     189733      2        0      0    49           0
1944     189760      1        0      1    94          63
1945     189760      1        0      1    82          63
1946     189760      2        0      1    54          54
1947     190005      1        0      0    94           0
1948     190005      1        0      0    82           0
1949     190006      2        0      0    54           0
1950     190032      1        0      1    80          80
1951     190032      1        0      1    92          63
1952     190033      2        0      1    49          54
1953     190278      1        0      0    80           0
1954     190278      1        0      0    92           0
1955     190278      2        0      0    49           0
1956     190306      2        0      1    56          54
1957     190551      2        0      0    56           0
1958     190578      2        0      1    49          54
1959     190578      1        0      1    73          63
1960     190701      1        0      0    73           0
1961     190714      1        0      1    75          63
1962     190824      2        0      0    49           0
1963     190837      1        0      0    75           0
1964     190851      1        0      1    77          63
1965     190851      1        0      1    68          63
1966     190851      2        0      1    37          54
1967     191096      1        0      0    68           0
1968     191096      1        0      0    77           0
1969     191096      2        0      0    37           0
1970     191123      1        0      1    75          63
1971     191124      2        0      1    44          54
1972     191369      2        0      0    44           0
1973     191369      1        0      0    75           0
1974     191396      2        0      1    49          54
1975     191396      1        0      1    73          63
1976     191641      1        0      0    73           0
1977     191642      2        0      0    49           0
1978     191669      1        0      1    80          63
1979     191669      1        0      1    72          63
1980     191669      2        0      1    41          54
1981     191915      2        0      0    41           0
1982     191942      2        0      1    49          54
1983     192160      2        0      0    49           0
1984     192187      1        0      0    72           0
1985     192187      1        0      0    80           0
1986     192214      1        0      1    73          63
1987     192215      2        0      1    53          54
1988     192651      2        0      0    53           0
1989     192705      1        0      0    73           0
1990     192760      1        0      1    68          80
1991     192760      1        0      1    73          80
1992     192760      2        0      1    42          80
1993     192760      1        0      1    70          80
1994     193005      1        0      0    68           0
1995     193005      1        0      0    73           0
1996     193005      1        0      0    70           0
1997     193278      2        0      0    42           0
1998     193306      2        0      1    49          54
1999     193551      2        0      0    49           0
2000     193578      1        0      1    92          80
2001     193578      1        0      1    85          80
2002     193578      2        0      1    56          54
2003     193701      1        0      0    92           0
2004     193701      1        0      0    85           0
2005     193714      1        0      1    87          80
2006     193824      2        0      0    56           0
2007     193837      1        0      0    87           0
2008     193851      2        0      1    49          54
2009     194096      2        0      0    49           0
2010     194123      1        0      1    73          63
2011     194123      1        0      1    80          80
2012     194124      2        0      1    54          54
2013     194246      1        0      0    80           0
2014     194246      1        0      0    73           0
2015     194260      1        0      1    75          63
2016     194369      2        0      0    54           0
2017     194382      1        0      0    75           0
2018     194396      2        0      1    49          54
2019     194642      2        0      0    49           0
2020     194669      1        0      1    61          80
2021     194669      1        0      1    68          80
2022     194669      2        0      1    56          54
2023     194791      1        0      0    61           0
2024     194791      1        0      0    68           0
2025     194805      1        0      1    63          80
2026     194915      2        0      0    56           0
2027     194928      1        0      0    63           0
2028     194942      2        0      1    49          54
2029     195146      1        0      1    63          80
2030     195187      2        0      0    49           0
2031     195214      1        0      1    65          63
2032     195214      1        0      1    56          63
2033     195215      2        0      1    37          54
2034     195269      1        0      0    63           0
2035     195460      2        0      0    37           0
2036     195487      2        0      1    44          54
2037     195651      1        0      0    56           0
2038     195651      1        0      0    65           0
2039     195733      2        0      0    44           0
2040     195760      2        0      1    49          54
2041     195760      1        0      1    68          63
2042     196005      1        0      0    68           0
2043     196006      2        0      0    49           0
2044     196032      1        0      1    60          63
2045     196032      1        0      1    56          80
2046     196033      2        0      1    41          54
2047     196278      2        0      0    41           0
2048     196306      2        0      1    49          54
2049     196469      1        0      0    60           0
2050     196523      1        0      0    56           0
2051     196524      2        0      0    49           0
2052     196578      2        0      1    53          80
2053     196578      1        0      1    61          63
2054     197014      1        0      0    61           0
2055     197015      2        0      0    53           0
2056     197123      1        0      1    61          80
2057     197123      1        0      1    54          80
2058     197124      2        0      1    42          54
2059     197369      1        0      0    54           0
2060     197369      1        0      0    61           0
2061     197642      2        0      0    42           0
2062     197669      2        0      1    49          54
2063     197669      1        0      1    85          56
2064     197906      1        0      0    85           0
2065     197907      1        0      1    85          56
2066     197914      1        0      0    85           0
2067     197915      2        0      0    49           0
2068     197941      1        0      1    87          56
2069     197942      2        0      1    56          54
2070     198187      1        0      0    87           0
2071     198187      2        0      0    56           0
2072     198214      1        0      1    85          56
2073     198215      2        0      1    49          54
2074     198460      1        0      0    85           0
2075     198460      2        0      0    49           0
2076     198487      1        0      1    82          56
2077     198487      2        0      1    54          54
2078     198487      1        0      1    94          56
2079     198732      1        0      0    82           0
2080     198732      1        0      0    94           0
2081     198733      2        0      0    54           0
2082     198760      1        0      1    80          80
2083     198760      2        0      1    49          54
2084     198760      1        0      1    92          56
2085     199005      1        0      0    80           0
2086     199005      1        0      0    92           0
2087     199006      2        0      0    49           0
2088     199033      2        0      1    56          54
2089     199278      2        0      0    56           0
2090     199305      1        0      1    73          63
2091     199306      2        0      1    49          54
2092     199428      1        0      0    73           0
2093     199441      1        0      1    75          63
2094     199551      2        0      0    49           0
2095     199564      1        0      0    75           0
2096     199578      1        0      1    68          63
2097     199578      2        0      1    49          54
2098     199578      1        0      1    77          63
2099     199823      1        0      0    68           0
2100     199823      1        0      0    77           0
2101     199824      2        0      0    49           0
2102     199851      1        0      1    75          63
2103     199851      2        0      1    56          54
2104     200096      1        0      0    75           0
2105     200096      2        0      0    56           0
2106     200123      1        0      1    73          63
2107     200124      2        0      1    61          54
2108     200369      1        0      0    73           0
2109     200369      2        0      0    61           0
2110     200396      1        0      1    72          63
2111     200396      2        0      1    53          54
2112     200396      1        0      1    80          63
2113     200642      2        0      0    53           0
2114     200669      2        0      1    61          54
2115     200887      2        0      0    61           0
2116     200914      1        0      0    80           0
2117     200914      1        0      0    72           0
2118     200941      1        0      1    73          63
2119     200942      2        0      1    65          54
2120     201378      2        0      0    65           0
2121     201432      1        0      0    73           0
2122     201487      1        0      1    68          50
2123     201487      2        0      1    54          54
2124     201487      1        0      1    73          50
2125     201487      1        0      1    70          50
2126     201732      1        0      0    68           0
2127     201732      1        0      0    73           0
2128     201732      1        0      0    70           0
2129     201978      2        0      0    54           0
2130     202032      1        0      1    85          56
2131     202033      2        0      1    61          54
2132     202251      2        0      0    61           0
2133     202278      1        0      0    85           0
2134     202305      1        0      1    87          56
2135     202306      2        0      1    68          54
2136     202524      2        0      0    68           0
2137     202551      1        0      0    87           0
2138     202578      1        0      1    85          56
2139     202578      2        0      1    61          54
2140     202796      2        0      0    61           0
2141     202823      1        0      0    85           0
2142     202851      1        0      1    94          56
2143     202851      2        0      1    70          54
2144     203096      1        0      0    94           0
2145     203096      2        0      0    70           0
2146     203123      1        0      1    92          56
2147     203124      2        0      1    61          54
2148     203369      1        0      0    92           0
2149     203369      2        0      0    61           0
2150     203396      2        0      1    68          54
2151     203642      2        0      0    68           0
2152     203669      1        0      1    73          63
2153     203669      2        0      1    61          54
2154     203791      1        0      0    73           0
2155     203805      1        0      1    75          63
2156     203915      2        0      0    61           0
2157     203928      1        0      0    75           0
2158     203941      1        0      1    77          63
2159     203941      1        0      1    68          63
2160     203942      2        0      1    49          54
2161     204187      1        0      0    77           0
2162     204187      2        0      0    49           0
2163     204187      1        0      0    68           0
2164     204214      1        0      1    75          63
2165     204215      2        0      1    56          54
2166     204460      1        0      0    75           0
2167     204460      2        0      0    56           0
2168     204487      1        0      1    73          63
2169     204487      2        0      1    61          54
2170     204732      1        0      0    73           0
2171     204733      2        0      0    61           0
2172     204760      1        0      1    72          63
2173     204760      2        0      1    53          54
2174     204760      1        0      1    80          63
2175     205006      2        0      0    53           0
2176     205033      2        0      1    61          54
2177     205251      2        0      0    61           0
2178     205278      1        0      0    80           0
2179     205278      1        0      0    72           0
2180     205305      1        0      1    73          63
2181     205306      2        0      1    65          54
2182     205742      2        0      0    65           0
2183     205796      1        0      0    73           0
2184     205851      1        0      1    73          51
2185     205851      2        0      1    54          54
2186     205851      1        0      1    70          51
2187     205851      1        0      1    68          51
2188     206096      1        0      0    73           0
2189     206096      1        0      0    70           0
2190     206096      1        0      0    68           0
2191     206369      2        0      0    54           0
2192     206396      1        0      1    85          55
2193     206396      2        0      1    61          54
2194     206641      1        0      0    85           0
2195     206642      2        0      0    61           0
2196     206669      1        0      1    87          55
2197     206669      2        0      1    68          54
2198     206914      1        0      0    87           0
2199     206915      2        0      0    68           0
2200     206941      1        0      1    85          55
2201     206942      2        0      1    61          54
2202     207187      1        0      0    85           0
2203     207187      2        0      0    61           0
2204     207214      1        0      1    94          55
2205     207215      2        0      1    70          54
2206     207460      1        0      0    94           0
2207     207460      2        0      0    70           0
2208     207487      1        0      1    92          55
2209     207487      2        0      1    61          54
2210     207732      1        0      0    92           0
2211     207733      2        0      0    61           0
2212     207760      2        0      1    68          54
2213     208006      2        0      0    68           0
2214     208032      1        0      1    73          63
2215     208033      2        0      1    61          80
2216     208155      1        0      0    73           0
2217     208169      1        0      1    75          63
2218     208278      2        0      0    61           0
2219     208291      1        0      0    75           0
2220     208305      1        0      1    77          63
2221     208305      1        0      1    68          63
2222     208306      2        0      1    49          54
2223     208551      1        0      0    77           0
2224     208551      2        0      0    49           0
2225     208551      1        0      0    68           0
2226     208578      1        0      1    75          64
2227     208578      2        0      1    56          54
2228     208823      1        0      0    75           0
2229     208824      2        0      0    56           0
2230     208851      1        0      1    73          64
2231     208851      2        0      1    61          54
2232     209096      1        0      0    73           0
2233     209096      2        0      0    61           0
2234     209123      1        0      1    80          64
2235     209123      1        0      1    72          64
2236     209124      2        0      1    53          54
2237     209369      2        0      0    53           0
2238     209396      2        0      1    61          54
2239     209615      2        0      0    61           0
2240     209641      1        0      0    80           0
2241     209641      1        0      0    72           0
2242     209669      1        0      1    73          64
2243     209669      2        0      1    65          54
2244     210106      2        0      0    65           0
2245     210160      1        0      0    73           0
2246     210214      1        0      1    73          51
2247     210214      1        0      1    70          51
2248     210214      1        0      1    68          51
2249     210215      2        0      1    54          54
2250     210460      1        0      0    70           0
2251     210460      1        0      0    68           0
2252     210460      1        0      0    73           0
2253     210775      2        0      0    54           0
2254     210806      1        0      1    85          55
2255     210807      2        0      1    61          54
2256     211093      1        0      0    85           0
2257     211094      2        0      0    61           0
2258     211125      1        0      1    87          55
2259     211126      2        0      1    68          54
2260     211412      1        0      0    87           0
2261     211413      2        0      0    68           0
2262     211444      1        0      1    85          55
2263     211445      2        0      1    61          54
2264     211732      1        0      0    85           0
2265     211732      2        0      0    61           0
2266     211763      1        0      1    94          55
2267     211764      2        0      1    70          54
2268     212051      1        0      0    94           0
2269     212051      2        0      0    70           0
2270     212083      1        0      1    92          55
2271     212083      2        0      1    61          54
2272     212370      1        0      0    92           0
2273     212370      2        0      0    61           0
2274     212402      2        0      1    68          54
2275     212689      2        0      0    68           0
2276     212721      1        0      1    73          64
2277     212721      2        0      1    61          80
2278     212865      1        0      0    73           0
2279     212880      1        0      1    75          64
2280     213009      2        0      0    61           0
2281     213024      1        0      0    75           0
2282     213040      1        0      1    77          64
2283     213040      1        0      1    68          64
2284     213041      2        0      1    49          54
2285     213347      1        0      0    77           0
2286     213347      2        0      0    49           0
2287     213347      1        0      0    68           0
2288     213381      1        0      1    75          64
2289     213381      2        0      1    56          54
2290     213688      1        0      0    75           0
2291     213688      2        0      0    56           0
2292     213722      1        0      1    73          64
2293     213722      2        0      1    61          54
2294     214029      1        0      0    73           0
2295     214029      2        0      0    61           0
2296     214063      1        0      1    72          64
2297     214063      2        0      1    53          54
2298     214063      1        0      1    80          64
2299     214370      2        0      0    53           0
2300     214404      2        0      1    61          54
2301     214677      2        0      0    61           0
2302     214710      1        0      0    80           0
2303     214710      1        0      0    72           0
2304     214745      1        0      1    73          64
2305     214745      2        0      1    65          54
2306     215052      2        0      0    65           0
2307     215086      2        0      1    61          54
2308     215700      2        0      0    61           0
2309     215767      1        0      1    68          48
2310     215767      1        0      0    73           0
2311     215767      1        0      1    70          48
2312     215768      1        0      1    73          48
2313     215768      2        0      1    54          54
2314     216165      2        0      0    54           0
2315     216209      2        0      1    61          54
2316     216561      1        0      0    73           0
2317     216561      1        0      0    70           0
2318     216561      1        0      0    68           0
2319     216649      1        0      1    66          54
2320     217046      1        0      0    66           0
2321     217090      1        0      1    68          56
2322     217487      1        0      0    68           0
2323     217532      1        0      1    73          59
2324     217929      1        0      0    73           0
2325     217973      1        0      1    80          61
2326     218370      1        0      0    80           0
2327     218414      1        0      1    85          63
2328     218811      1        0      0    85           0
2329     218855      1        0      1    89          65
2330     219306      2        0      0    61           0
2331     219529      1        0      0    89           0
2332     219604      1        0      1    97          68
2333     219606      0       15      7   255         255
2334     224404      1        0      0    97           0
2335     225601      1       15      7   255         255
2336     225603      2       15      7   255         255
